origin,destination,date,airline,departure_time,arrival_time,duration,stops,price
Colombo,Dubai,2026-03-10,Emirates,"9:50 PM
 – 
12:50 AM+1",9:50 PM,,Nonstop,$458
Colombo,Dubai,2026-03-10,flydubaiEmirates,"5:20 PM
 – 
8:55 PM",5:20 PM,,Nonstop,$467
Colombo,Dubai,2026-03-10,SriLankan,"6:40 PM
 – 
9:50 PM",6:40 PM,,Nonstop,$391
Colombo,Dubai,2026-03-10,Emirates,"2:40 AM
 – 
5:45 AM",2:40 AM,,Nonstop,$534
Colombo,Dubai,2026-03-10,flydubaiEmirates,"9:15 AM
 – 
12:50 PM",9:15 AM,,Nonstop,$572
Colombo,Dubai,2026-03-10,Emirates,"9:55 AM
 – 
12:55 PM",9:55 AM,,Nonstop,$585
Colombo,Dubai,2026-03-10,flydubaiEmirates,"1:45 AM
 – 
5:10 AM",1:45 AM,,Nonstop,$639
Colombo,Dubai,2026-03-10,Air Arabia,"2:50 AM
 – 
6:00 AM",2:50 AM,,Nonstop,$654
Colombo,Dubai,2026-03-10,Air Arabia,"2:45 PM
 – 
5:55 PM",2:45 PM,,Nonstop,$735
Colombo,Dubai,2026-03-10,"SriLankan, Austrian, Eurowings","7:20 AM
 – 
7:00 AM+1",7:20 AM,,3 stops,"$4,429"
Colombo,Dubai,2026-03-11,flydubaiEmirates,"11:15 AM
 – 
4:45 PM",11:15 AM,,1 stop,$350
Colombo,Dubai,2026-03-11,Air Arabia,"4:45 AM
 – 
7:55 AM",4:45 AM,,Nonstop,$363
Colombo,Dubai,2026-03-11,flydubaiEmirates,"9:15 AM
 – 
12:50 PM",9:15 AM,,Nonstop,$379
Colombo,Dubai,2026-03-11,Emirates,"2:40 AM
 – 
5:45 AM",2:40 AM,,Nonstop,$458
Colombo,Dubai,2026-03-11,flydubaiEmirates,"11:00 PM
 – 
2:35 AM+1",11:00 PM,,Nonstop,$399
Colombo,Dubai,2026-03-11,Emirates,"9:50 PM
 – 
12:50 AM+1",9:50 PM,,Nonstop,$458
Colombo,Dubai,2026-03-11,SriLankan,"2:00 PM
 – 
5:10 PM",2:00 PM,,Nonstop,$477
Colombo,Dubai,2026-03-11,SriLankan,"6:40 PM
 – 
9:50 PM",6:40 PM,,Nonstop,$477
Colombo,Dubai,2026-03-11,Emirates,"9:55 AM
 – 
12:55 PM",9:55 AM,,Nonstop,$521
Colombo,Dubai,2026-03-11,Air Arabia,"2:50 AM
 – 
6:00 AM",2:50 AM,,Nonstop,$614
Colombo,Dubai,2026-03-11,flydubaiEmirates,"1:45 AM
 – 
5:10 AM",1:45 AM,,Nonstop,$716
Colombo,Dubai,2026-03-12,Air Arabia,"4:45 AM
 – 
7:55 AM",4:45 AM,,Nonstop,$336
Colombo,Dubai,2026-03-12,FitsAir,"1:20 PM
 – 
4:45 PM",1:20 PM,,Nonstop,$368
Colombo,Dubai,2026-03-12,flydubaiEmirates,"5:20 PM
 – 
8:55 PM",5:20 PM,,Nonstop,$379
Colombo,Dubai,2026-03-12,SriLankan,"6:40 PM
 – 
9:50 PM",6:40 PM,,Nonstop,$390
Colombo,Dubai,2026-03-12,Emirates,"9:50 PM
 – 
12:50 AM+1",9:50 PM,,Nonstop,$402
Colombo,Dubai,2026-03-12,Air Arabia,"2:45 PM
 – 
5:55 PM",2:45 PM,,Nonstop,$408
Colombo,Dubai,2026-03-12,flydubaiEmirates,"9:15 AM
 – 
12:50 PM",9:15 AM,,Nonstop,$433
Colombo,Dubai,2026-03-12,Emirates,"9:55 AM
 – 
12:55 PM",9:55 AM,,Nonstop,$491
Colombo,Dubai,2026-03-12,Emirates,"2:40 AM
 – 
5:45 AM",2:40 AM,,Nonstop,$542
Colombo,Dubai,2026-03-12,Air Arabia,"2:50 AM
 – 
6:00 AM",2:50 AM,,Nonstop,$618
Colombo,Dubai,2026-03-12,flydubaiEmirates,"1:45 AM
 – 
5:10 AM",1:45 AM,,Nonstop,$627
Colombo,Dubai,2026-03-12,"SriLankan, Austrian, Eurowings","7:20 AM
 – 
7:00 AM+1",7:20 AM,,3 stops,"$4,348"
Colombo,Dubai,2026-03-12,"SriLankan, Austrian, Eurowings","7:20 AM
 – 
7:00 AM+1",7:20 AM,,3 stops,"$4,348"
Colombo,Dubai,2026-03-13,flydubaiEmirates,"11:15 AM
 – 
4:45 PM",11:15 AM,,1 stop,$350
Colombo,Dubai,2026-03-13,flydubaiEmirates,"5:20 PM
 – 
8:55 PM",5:20 PM,,Nonstop,$379
Colombo,Dubai,2026-03-13,Air Arabia,"4:45 AM
 – 
7:55 AM",4:45 AM,,Nonstop,$394
Colombo,Dubai,2026-03-13,Emirates,"2:40 AM
 – 
5:45 AM",2:40 AM,,Nonstop,$415
Colombo,Dubai,2026-03-13,Emirates,"9:50 PM
 – 
12:50 AM+1",9:50 PM,,Nonstop,$415
Colombo,Dubai,2026-03-13,Air Arabia,"2:45 PM
 – 
5:55 PM",2:45 PM,,Nonstop,$394
Colombo,Dubai,2026-03-13,flydubaiEmirates,"9:15 AM
 – 
12:50 PM",9:15 AM,,Nonstop,$433
Colombo,Dubai,2026-03-13,SriLankan,"2:00 PM
 – 
5:10 PM",2:00 PM,,Nonstop,$477
Colombo,Dubai,2026-03-13,SriLankan,"6:40 PM
 – 
9:50 PM",6:40 PM,,Nonstop,$477
Colombo,Dubai,2026-03-13,flydubaiEmirates,"1:45 AM
 – 
5:10 AM",1:45 AM,,Nonstop,$542
Colombo,Dubai,2026-03-13,Emirates,"9:55 AM
 – 
12:55 PM",9:55 AM,,Nonstop,$593
Colombo,Dubai,2026-03-13,Air Arabia,"2:50 AM
 – 
6:00 AM",2:50 AM,,Nonstop,$645
Colombo,Dubai,2026-03-14,SriLankan,"6:40 PM
 – 
9:50 PM",6:40 PM,,Nonstop,$457
Colombo,Dubai,2026-03-14,Emirates,"2:40 AM
 – 
5:45 AM",2:40 AM,,Nonstop,$458
Colombo,Dubai,2026-03-14,flydubaiEmirates,"11:15 AM
 – 
4:45 PM",11:15 AM,,1 stop,$458
Colombo,Dubai,2026-03-14,Air Arabia,"2:45 PM
 – 
5:55 PM",2:45 PM,,Nonstop,$517
Colombo,Dubai,2026-03-14,flydubaiEmirates,"1:45 AM
 – 
5:10 AM",1:45 AM,,Nonstop,$534
Colombo,Dubai,2026-03-14,Air India,"4:00 PM
 – 
9:55 PM",4:00 PM,,1 stop,$467
Colombo,Dubai,2026-03-14,flydubaiEmirates,"9:15 AM
 – 
12:50 PM",9:15 AM,,Nonstop,$534
Colombo,Dubai,2026-03-14,flydubaiEmirates,"5:20 PM
 – 
8:55 PM",5:20 PM,,Nonstop,$534
Colombo,Dubai,2026-03-14,Emirates,"9:50 PM
 – 
12:50 AM+1",9:50 PM,,Nonstop,$534
Colombo,Dubai,2026-03-14,Air Arabia,"4:45 AM
 – 
7:55 AM",4:45 AM,,Nonstop,$547
Colombo,Dubai,2026-03-14,Emirates,"9:55 AM
 – 
12:55 PM",9:55 AM,,Nonstop,$635
Colombo,Dubai,2026-03-14,Air Arabia,"2:50 AM
 – 
6:00 AM",2:50 AM,,Nonstop,$784
Colombo,Dubai,2026-03-14,"Gulf Air, Austrian, Eurowings","4:55 PM
 – 
7:00 AM+2",4:55 PM,,3 stops,"$4,348"
Colombo,Dubai,2026-03-14,"Gulf Air, Austrian, Eurowings","4:55 PM
 – 
7:00 AM+2",4:55 PM,,3 stops,"$4,348"
Colombo,Dubai,2026-03-14,"Gulf Air, Austrian, Eurowings","4:55 PM
 – 
7:00 AM+2",4:55 PM,,3 stops,"$4,348"
Colombo,Dubai,2026-03-15,Emirates,"9:50 PM
 – 
12:50 AM+1",9:50 PM,,Nonstop,$483
Colombo,Dubai,2026-03-15,Air Arabia,"4:45 AM
 – 
7:55 AM",4:45 AM,,Nonstop,$494
Colombo,Dubai,2026-03-15,Emirates,"2:40 AM
 – 
5:45 AM",2:40 AM,,Nonstop,$534
Colombo,Dubai,2026-03-15,flydubaiEmirates,"5:20 PM
 – 
8:55 PM",5:20 PM,,Nonstop,$551
Colombo,Dubai,2026-03-15,SriLankan,"6:40 PM
 – 
9:50 PM",6:40 PM,,Nonstop,$553
Colombo,Dubai,2026-03-15,Air India,"4:00 PM
 – 
9:55 PM",4:00 PM,,1 stop,$467
Colombo,Dubai,2026-03-15,flydubai,"11:15 AM
 – 
4:45 PM",11:15 AM,,1 stop,$520
Colombo,Dubai,2026-03-15,Air Arabia,"2:45 PM
 – 
5:55 PM",2:45 PM,,Nonstop,$563
Colombo,Dubai,2026-03-15,flydubaiEmirates,"9:15 AM
 – 
12:50 PM",9:15 AM,,Nonstop,$628
Colombo,Dubai,2026-03-15,Emirates,"9:55 AM
 – 
12:55 PM",9:55 AM,,Nonstop,$660
Colombo,Dubai,2026-03-15,flydubaiEmirates,"1:45 AM
 – 
5:10 AM",1:45 AM,,Nonstop,$834
Colombo,Dubai,2026-03-15,Air Arabia,"2:50 AM
 – 
6:00 AM",2:50 AM,,Nonstop,$850
Colombo,Dubai,2026-03-16,Air Arabia,"4:45 AM
 – 
7:55 AM",4:45 AM,,Nonstop,$400
Colombo,Dubai,2026-03-16,SriLankan,"6:40 PM
 – 
9:50 PM",6:40 PM,,Nonstop,$401
Colombo,Dubai,2026-03-16,flydubaiEmirates,"5:20 PM
 – 
8:55 PM",5:20 PM,,Nonstop,$467
Colombo,Dubai,2026-03-16,flydubaiEmirates,"11:15 AM
 – 
4:45 PM",11:15 AM,,1 stop,$478
Colombo,Dubai,2026-03-16,Emirates,"9:50 PM
 – 
12:50 AM+1",9:50 PM,,Nonstop,$491
Colombo,Dubai,2026-03-16,flydubaiEmirates,"9:15 AM
 – 
12:50 PM",9:15 AM,,Nonstop,$554
Colombo,Dubai,2026-03-16,flydubaiEmirates,"1:45 AM
 – 
5:10 AM",1:45 AM,,Nonstop,$579
Colombo,Dubai,2026-03-16,Emirates,"9:55 AM
 – 
12:55 PM",9:55 AM,,Nonstop,$579
Colombo,Dubai,2026-03-16,Air Arabia,"2:45 PM
 – 
5:55 PM",2:45 PM,,Nonstop,$630
Colombo,Dubai,2026-03-16,Emirates,"2:40 AM
 – 
5:45 AM",2:40 AM,,Nonstop,$655
Colombo,Dubai,2026-03-16,Air Arabia,"2:50 AM
 – 
6:00 AM",2:50 AM,,Nonstop,$660
Colombo,Dubai,2026-03-16,"SriLankan, Austrian, Eurowings","6:50 PM
 – 
7:00 AM+2",6:50 PM,,3 stops,"$4,325"
Colombo,Dubai,2026-03-17,Air Arabia,"4:45 AM
 – 
7:55 AM",4:45 AM,,Nonstop,$383
Colombo,Dubai,2026-03-17,Emirates,"2:40 AM
 – 
5:45 AM",2:40 AM,,Nonstop,$420
Colombo,Dubai,2026-03-17,SriLankan,"6:40 PM
 – 
9:50 PM",6:40 PM,,Nonstop,$440
Colombo,Dubai,2026-03-17,flydubaiEmirates,"5:20 PM
 – 
8:55 PM",5:20 PM,,Nonstop,$483
Colombo,Dubai,2026-03-17,Emirates,"9:50 PM
 – 
12:50 AM+1",9:50 PM,,Nonstop,$420
Colombo,Dubai,2026-03-17,Air Arabia,"2:45 PM
 – 
5:55 PM",2:45 PM,,Nonstop,$424
Colombo,Dubai,2026-03-17,SriLankan,"2:00 PM
 – 
5:10 PM",2:00 PM,,Nonstop,$460
Colombo,Dubai,2026-03-17,Emirates,"9:55 AM
 – 
12:55 PM",9:55 AM,,Nonstop,$509
Colombo,Dubai,2026-03-17,flydubaiEmirates,"9:15 AM
 – 
12:50 PM",9:15 AM,,Nonstop,$534
Colombo,Dubai,2026-03-17,Air Arabia,"2:50 AM
 – 
6:00 AM",2:50 AM,,Nonstop,$650
Colombo,Dubai,2026-03-17,flydubaiEmirates,"1:45 AM
 – 
5:10 AM",1:45 AM,,Nonstop,$711
Colombo,Dubai,2026-03-17,"SriLankan, Austrian, Eurowings","7:20 AM
 – 
7:00 AM+1",7:20 AM,,3 stops,"$4,325"
Colombo,Dubai,2026-03-18,Air Arabia,"4:45 AM
 – 
7:55 AM",4:45 AM,,Nonstop,$323
Colombo,Dubai,2026-03-18,SriLankan,"6:40 PM
 – 
9:50 PM",6:40 PM,,Nonstop,$371
Colombo,Dubai,2026-03-18,Emirates,"8:15 PM
 – 
2:05 AM+1",8:15 PM,,1 stop,$407
Colombo,Dubai,2026-03-18,SriLankan,"2:00 PM
 – 
5:10 PM",2:00 PM,,Nonstop,$401
Colombo,Dubai,2026-03-18,flydubaiEmirates,"9:15 AM
 – 
12:50 PM",9:15 AM,,Nonstop,$448
Colombo,Dubai,2026-03-18,flydubaiEmirates,"11:00 PM
 – 
2:35 AM+1",11:00 PM,,Nonstop,$448
Colombo,Dubai,2026-03-18,flydubaiEmirates,"1:45 AM
 – 
5:10 AM",1:45 AM,,Nonstop,$483
Colombo,Dubai,2026-03-18,Emirates,"9:50 PM
 – 
12:50 AM+1",9:50 PM,,Nonstop,$496
Colombo,Dubai,2026-03-18,Emirates,"2:40 AM
 – 
5:45 AM",2:40 AM,,Nonstop,$521
Colombo,Dubai,2026-03-18,Air Arabia,"2:50 AM
 – 
6:00 AM",2:50 AM,,Nonstop,$559
Colombo,Dubai,2026-03-18,Emirates,"9:55 AM
 – 
12:55 PM",9:55 AM,,Nonstop,$597
Colombo,Dubai,2026-03-19,Air Arabia,"4:45 AM
 – 
7:55 AM",4:45 AM,,Nonstop,$322
Colombo,Dubai,2026-03-19,FitsAir,"1:20 PM
 – 
4:45 PM",1:20 PM,,Nonstop,$377
Colombo,Dubai,2026-03-19,flydubaiEmirates,"11:15 AM
 – 
4:45 PM",11:15 AM,,1 stop,$399
Colombo,Dubai,2026-03-19,SriLankan,"6:40 PM
 – 
9:50 PM",6:40 PM,,Nonstop,$401
Colombo,Dubai,2026-03-19,Emirates,"9:50 PM
 – 
12:50 AM+1",9:50 PM,,Nonstop,$402
Colombo,Dubai,2026-03-19,Air Arabia,"2:45 PM
 – 
5:55 PM",2:45 PM,,Nonstop,$322
Colombo,Dubai,2026-03-19,flydubaiEmirates,"1:45 AM
 – 
5:10 AM",1:45 AM,,Nonstop,$478
Colombo,Dubai,2026-03-19,flydubaiEmirates,"9:15 AM
 – 
12:50 PM",9:15 AM,,Nonstop,$478
Colombo,Dubai,2026-03-19,flydubaiEmirates,"5:20 PM
 – 
8:55 PM",5:20 PM,,Nonstop,$478
Colombo,Dubai,2026-03-19,Emirates,"2:40 AM
 – 
5:45 AM",2:40 AM,,Nonstop,$503
Colombo,Dubai,2026-03-19,Emirates,"9:55 AM
 – 
12:55 PM",9:55 AM,,Nonstop,$579
Colombo,Dubai,2026-03-19,Air Arabia,"2:50 AM
 – 
6:00 AM",2:50 AM,,Nonstop,$589
Colombo,Dubai,2026-03-19,"SriLankan, Austrian, Eurowings","7:20 AM
 – 
7:00 AM+1",7:20 AM,,3 stops,"$4,336"
Colombo,Dubai,2026-03-19,"SriLankan, Austrian, Eurowings","7:20 AM
 – 
7:00 AM+1",7:20 AM,,3 stops,"$4,336"
Colombo,Dubai,2026-03-20,Air Arabia,"4:45 AM
 – 
7:55 AM",4:45 AM,,Nonstop,$323
Colombo,Dubai,2026-03-20,Air Arabia,"2:45 PM
 – 
5:55 PM",2:45 PM,,Nonstop,$335
Colombo,Dubai,2026-03-20,FitsAir,"1:20 PM
 – 
4:45 PM",1:20 PM,,Nonstop,$390
Colombo,Dubai,2026-03-20,flydubaiEmirates,"9:15 AM
 – 
12:50 PM",9:15 AM,,Nonstop,$399
Colombo,Dubai,2026-03-20,Emirates,"2:40 AM
 – 
5:45 AM",2:40 AM,,Nonstop,$503
Colombo,Dubai,2026-03-20,flydubaiEmirates,"11:15 AM
 – 
4:45 PM",11:15 AM,,1 stop,$382
Colombo,Dubai,2026-03-20,SriLankan,"6:40 PM
 – 
9:50 PM",6:40 PM,,Nonstop,$425
Colombo,Dubai,2026-03-20,SriLankan,"2:00 PM
 – 
5:10 PM",2:00 PM,,Nonstop,$477
Colombo,Dubai,2026-03-20,flydubaiEmirates,"1:45 AM
 – 
5:10 AM",1:45 AM,,Nonstop,$478
Colombo,Dubai,2026-03-20,flydubaiEmirates,"5:20 PM
 – 
8:55 PM",5:20 PM,,Nonstop,$478
Colombo,Dubai,2026-03-20,Emirates,"9:55 AM
 – 
12:55 PM",9:55 AM,,Nonstop,$579
Colombo,Dubai,2026-03-20,Emirates,"9:50 PM
 – 
12:50 AM+1",9:50 PM,,Nonstop,$579
Colombo,Dubai,2026-03-20,Air Arabia,"2:50 AM
 – 
6:00 AM",2:50 AM,,Nonstop,$621
Colombo,Dubai,2026-03-21,Air Arabia,"4:45 AM
 – 
7:55 AM",4:45 AM,,Nonstop,$344
Colombo,Dubai,2026-03-21,flydubaiEmirates,"9:15 AM
 – 
12:50 PM",9:15 AM,,Nonstop,$483
Colombo,Dubai,2026-03-21,SriLankan,"6:40 PM
 – 
9:50 PM",6:40 PM,,Nonstop,$497
Colombo,Dubai,2026-03-21,FitsAir,"1:20 PM
 – 
4:45 PM",1:20 PM,,Nonstop,$513
Colombo,Dubai,2026-03-21,Emirates,"2:40 AM
 – 
5:45 AM",2:40 AM,,Nonstop,$585
Colombo,Dubai,2026-03-21,Air Arabia,"2:45 PM
 – 
5:55 PM",2:45 PM,,Nonstop,$405
Colombo,Dubai,2026-03-21,Air India,"4:00 PM
 – 
9:55 PM",4:00 PM,,1 stop,$469
Colombo,Dubai,2026-03-21,flydubaiEmirates,"1:45 AM
 – 
5:10 AM",1:45 AM,,Nonstop,$483
Colombo,Dubai,2026-03-21,Air Arabia,"2:50 AM
 – 
6:00 AM",2:50 AM,,Nonstop,$606
Colombo,Dubai,2026-03-21,Emirates,"9:55 AM
 – 
12:55 PM",9:55 AM,,Nonstop,$686
Colombo,Dubai,2026-03-21,Emirates,"9:50 PM
 – 
12:50 AM+1",9:50 PM,,Nonstop,$686
Colombo,Dubai,2026-03-21,flydubaiEmirates,"5:20 PM
 – 
8:55 PM",5:20 PM,,Nonstop,$688
Colombo,Dubai,2026-03-21,"Gulf Air, Austrian, Eurowings","4:55 PM
 – 
7:00 AM+2",4:55 PM,,3 stops,"$4,443"
Colombo,Dubai,2026-03-21,"Gulf Air, Austrian, Eurowings","4:55 PM
 – 
7:00 AM+2",4:55 PM,,3 stops,"$4,443"
Colombo,Dubai,2026-03-21,"Gulf Air, Austrian, Eurowings","4:55 PM
 – 
7:00 AM+2",4:55 PM,,3 stops,"$4,443"
Colombo,Dubai,2026-03-22,Air Arabia,"2:45 PM
 – 
5:55 PM",2:45 PM,,Nonstop,$463
Colombo,Dubai,2026-03-22,flydubaiEmirates,"9:15 AM
 – 
12:50 PM",9:15 AM,,Nonstop,$534
Colombo,Dubai,2026-03-22,Emirates,"9:55 AM
 – 
12:55 PM",9:55 AM,,Nonstop,$635
Colombo,Dubai,2026-03-22,Air India,"4:00 PM
 – 
10:15 AM+1",4:00 PM,,1 stop,$419
Colombo,Dubai,2026-03-22,Jazeera,"4:30 AM
 – 
4:00 PM",4:30 AM,,1 stop,$472
Colombo,Dubai,2026-03-22,Emirates,"8:15 PM
 – 
12:20 PM+1",8:15 PM,,1 stop,$508
Colombo,Dubai,2026-03-22,SriLankan,"6:40 PM
 – 
9:50 PM",6:40 PM,,Nonstop,$533
Colombo,Dubai,2026-03-22,flydubaiEmirates,"1:45 AM
 – 
5:10 AM",1:45 AM,,Nonstop,$534
Colombo,Dubai,2026-03-22,Air Arabia,"4:45 AM
 – 
7:55 AM",4:45 AM,,Nonstop,$544
Colombo,Dubai,2026-03-22,SriLankan,"2:00 PM
 – 
5:10 PM",2:00 PM,,Nonstop,$563
Colombo,Dubai,2026-03-22,Emirates,"8:15 PM
 – 
2:05 AM+1",8:15 PM,,1 stop,$585
Colombo,Dubai,2026-03-22,FitsAir,"1:20 PM
 – 
4:45 PM",1:20 PM,,Nonstop,$590
Colombo,Dubai,2026-03-22,Emirates,"2:40 AM
 – 
5:45 AM",2:40 AM,,Nonstop,$635
Colombo,Dubai,2026-03-22,Emirates,"9:50 PM
 – 
12:50 AM+1",9:50 PM,,Nonstop,$635
Colombo,Dubai,2026-03-22,Air Arabia,"2:50 AM
 – 
6:00 AM",2:50 AM,,Nonstop,$744
Colombo,Dubai,2026-03-23,Air India,"4:00 PM
 – 
9:55 PM",4:00 PM,,1 stop,$419
Colombo,Dubai,2026-03-23,Air Arabia,"4:45 AM
 – 
7:55 AM",4:45 AM,,Nonstop,$436
Colombo,Dubai,2026-03-23,FitsAir,"1:20 PM
 – 
4:45 PM",1:20 PM,,Nonstop,$478
Colombo,Dubai,2026-03-23,SriLankan,"6:40 PM
 – 
9:50 PM",6:40 PM,,Nonstop,$523
Colombo,Dubai,2026-03-23,Emirates,"9:55 AM
 – 
12:55 PM",9:55 AM,,Nonstop,$616
Colombo,Dubai,2026-03-23,Air Arabia,"2:50 AM
 – 
6:00 AM",2:50 AM,,Nonstop,$590
Colombo,Dubai,2026-03-23,Air Arabia,"2:45 PM
 – 
5:55 PM",2:45 PM,,Nonstop,$615
Colombo,Dubai,2026-03-23,Emirates,"2:40 AM
 – 
5:45 AM",2:40 AM,,Nonstop,$630
Colombo,Dubai,2026-03-23,Emirates,"9:50 PM
 – 
12:50 AM+1",9:50 PM,,Nonstop,$630
Colombo,Dubai,2026-03-23,flydubaiEmirates,"5:20 PM
 – 
8:55 PM",5:20 PM,,Nonstop,$654
Colombo,Dubai,2026-03-23,flydubaiEmirates,"1:45 AM
 – 
5:10 AM",1:45 AM,,Nonstop,$725
Colombo,Dubai,2026-03-23,flydubaiEmirates,"9:15 AM
 – 
12:50 PM",9:15 AM,,Nonstop,$725
Colombo,Dubai,2026-03-23,"Gulf Air, Austrian, Eurowings","4:55 PM
 – 
7:00 AM+2",4:55 PM,,3 stops,"$4,479"
Colombo,Dubai,2026-03-24,Air Arabia,"2:45 PM
 – 
5:55 PM",2:45 PM,,Nonstop,$467
Colombo,Dubai,2026-03-24,flydubaiEmirates,"1:45 AM
 – 
5:10 AM",1:45 AM,,Nonstop,$467
Colombo,Dubai,2026-03-24,SriLankan,"6:40 PM
 – 
9:50 PM",6:40 PM,,Nonstop,$477
Colombo,Dubai,2026-03-24,Air India,"4:00 PM
 – 
6:15 PM+1",4:00 PM,,1 stop,$444
Colombo,Dubai,2026-03-24,flydubaiEmirates,"11:15 AM
 – 
4:45 PM",11:15 AM,,1 stop,$467
Colombo,Dubai,2026-03-24,SriLankan,"2:00 PM
 – 
5:10 PM",2:00 PM,,Nonstop,$497
Colombo,Dubai,2026-03-24,FitsAir,"1:20 PM
 – 
4:45 PM",1:20 PM,,Nonstop,$513
Colombo,Dubai,2026-03-24,Air Arabia,"4:45 AM
 – 
7:55 AM",4:45 AM,,Nonstop,$544
Colombo,Dubai,2026-03-24,flydubaiEmirates,"5:20 PM
 – 
8:55 PM",5:20 PM,,Nonstop,$605
Colombo,Dubai,2026-03-24,Air Arabia,"2:50 AM
 – 
6:00 AM",2:50 AM,,Nonstop,$621
Colombo,Dubai,2026-03-24,Emirates,"2:40 AM
 – 
5:45 AM",2:40 AM,,Nonstop,$648
Colombo,Dubai,2026-03-24,Emirates,"9:55 AM
 – 
12:55 PM",9:55 AM,,Nonstop,$648
Colombo,Dubai,2026-03-24,flydubaiEmirates,"9:15 AM
 – 
12:50 PM",9:15 AM,,Nonstop,$675
Colombo,Dubai,2026-03-24,Emirates,"9:50 PM
 – 
12:50 AM+1",9:50 PM,,Nonstop,$699
Colombo,Dubai,2026-03-24,"SriLankan, Austrian, Eurowings","7:20 AM
 – 
7:00 AM+1",7:20 AM,,3 stops,"$4,550"
Colombo,Dubai,2026-03-25,flydubaiEmirates,"11:15 AM
 – 
4:45 PM",11:15 AM,,1 stop,$435
Colombo,Dubai,2026-03-25,FitsAir,"1:20 PM
 – 
4:45 PM",1:20 PM,,Nonstop,$446
Colombo,Dubai,2026-03-25,SriLankan,"2:00 PM
 – 
5:10 PM",2:00 PM,,Nonstop,$479
Colombo,Dubai,2026-03-25,flydubaiEmirates,"9:15 AM
 – 
12:50 PM",9:15 AM,,Nonstop,$510
Colombo,Dubai,2026-03-25,Emirates,"9:55 AM
 – 
12:55 PM",9:55 AM,,Nonstop,$586
Colombo,Dubai,2026-03-25,Air India,"9:40 AM
 – 
6:15 PM",9:40 AM,,1 stop,$429
Colombo,Dubai,2026-03-25,SriLankan,"6:40 PM
 – 
9:50 PM",6:40 PM,,Nonstop,$479
Colombo,Dubai,2026-03-25,flydubaiEmirates,"11:00 PM
 – 
2:35 AM+1",11:00 PM,,Nonstop,$535
Colombo,Dubai,2026-03-25,Air Arabia,"4:45 AM
 – 
7:55 AM",4:45 AM,,Nonstop,$544
Colombo,Dubai,2026-03-25,Emirates,"2:40 AM
 – 
5:45 AM",2:40 AM,,Nonstop,$586
Colombo,Dubai,2026-03-25,Emirates,"9:50 PM
 – 
12:50 AM+1",9:50 PM,,Nonstop,$586
Colombo,Dubai,2026-03-25,Air Arabia,"2:50 AM
 – 
6:00 AM",2:50 AM,,Nonstop,$662
Colombo,Dubai,2026-03-25,flydubaiEmirates,"1:45 AM
 – 
5:10 AM",1:45 AM,,Nonstop,$677
Colombo,Dubai,2026-03-26,SriLankan,"6:40 PM
 – 
9:50 PM",6:40 PM,,Nonstop,$514
Colombo,Dubai,2026-03-26,flydubaiEmirates,"9:15 AM
 – 
12:50 PM",9:15 AM,,Nonstop,$530
Colombo,Dubai,2026-03-26,Emirates,"9:55 AM
 – 
12:55 PM",9:55 AM,,Nonstop,$581
Colombo,Dubai,2026-03-26,Air India,"4:00 PM
 – 
9:55 PM",4:00 PM,,1 stop,$423
Colombo,Dubai,2026-03-26,flydubaiEmirates,"11:15 AM
 – 
4:45 PM",11:15 AM,,1 stop,$505
Colombo,Dubai,2026-03-26,"Emirates, flydubai","8:15 PM
 – 
2:50 AM+1",8:15 PM,,1 stop,$505
Colombo,Dubai,2026-03-26,Air Arabia,"4:45 AM
 – 
7:55 AM",4:45 AM,,Nonstop,$558
Colombo,Dubai,2026-03-26,Emirates,"2:40 AM
 – 
5:45 AM",2:40 AM,,Nonstop,$581
Colombo,Dubai,2026-03-26,Emirates,"9:50 PM
 – 
12:50 AM+1",9:50 PM,,Nonstop,$581
Colombo,Dubai,2026-03-26,Air Arabia,"2:45 PM
 – 
5:55 PM",2:45 PM,,Nonstop,$604
Colombo,Dubai,2026-03-26,flydubaiEmirates,"5:20 PM
 – 
8:55 PM",5:20 PM,,Nonstop,$606
Colombo,Dubai,2026-03-26,Air Arabia,"2:50 AM
 – 
6:00 AM",2:50 AM,,Nonstop,$619
Colombo,Dubai,2026-03-26,flydubaiEmirates,"1:45 AM
 – 
5:10 AM",1:45 AM,,Nonstop,$677
Colombo,Dubai,2026-03-27,flydubaiEmirates,"11:15 AM
 – 
4:45 PM",11:15 AM,,1 stop,$444
Colombo,Dubai,2026-03-27,Air Arabia,"2:45 PM
 – 
5:55 PM",2:45 PM,,Nonstop,$452
Colombo,Dubai,2026-03-27,SriLankan,"6:40 PM
 – 
9:50 PM",6:40 PM,,Nonstop,$468
Colombo,Dubai,2026-03-27,flydubaiEmirates,"1:45 AM
 – 
5:10 AM",1:45 AM,,Nonstop,$478
Colombo,Dubai,2026-03-27,Emirates,"9:55 AM
 – 
12:55 PM",9:55 AM,,Nonstop,$581
Colombo,Dubai,2026-03-27,Air India,"4:00 PM
 – 
5:55 PM+1",4:00 PM,,1 stop,$445
Colombo,Dubai,2026-03-27,SriLankan,"2:00 PM
 – 
5:10 PM",2:00 PM,,Nonstop,$489
Colombo,Dubai,2026-03-27,flydubaiEmirates,"5:20 PM
 – 
8:55 PM",5:20 PM,,Nonstop,$505
Colombo,Dubai,2026-03-27,Emirates,"2:40 AM
 – 
5:45 AM",2:40 AM,,Nonstop,$581
